"read_supp","control","fusion.gene.id","fusionType","depth","Sequence_Identity","Algorithm"
22,"positive","ENSG00000173638:ENSG00000109339","truncated_tri_fusion","100GB","95%","JAFFAL"
22,"positive","ENSG00000148604:ENSG00000100811","hybrid","100GB","95%","JAFFAL"
22,"positive","ENSG00000148604:ENSG00000100811","hybrid","100GB","95%","JAFFAL"
21,"positive","ENSG00000206384:ENSG00000196455","read_through","100GB","90%","JAFFAL"
21,"positive","ENSG00000206384:ENSG00000196455","read_through","100GB","90%","JAFFAL"
21,"positive","ENSG00000106829:ENSG00000228714","intra_chromosome","100GB","85%","JAFFAL"
21,"positive","ENSG00000106829:ENSG00000228714","intra_chromosome","100GB","85%","JAFFAL"
21,"positive","ENSG00000072571:ENSG00000130714","truncated_tri_fusion","100GB","85%","JAFFAL"
21,"positive","ENSG00000145734:ENSG00000183476","truncated_tri_fusion","100GB","85%","JAFFAL"
21,"positive","ENSG00000102312:ENSG00000221910","truncated_tri_fusion","100GB","85%","JAFFAL"
21,"positive","ENSG00000290106:ENSG00000116205","hybrid","100GB","85%","JAFFAL"
21,"positive","ENSG00000290106:ENSG00000116205","hybrid","100GB","85%","JAFFAL"
21,"positive","ENSG00000072201:ENSG00000172922","false_fusion","100GB","90%","JAFFAL"
21,"positive","ENSG00000105819:ENSG00000214097","truncated_tri_fusion","100GB","90%","JAFFAL"
21,"positive","ENSG00000119685:ENSG00000167395","false_fusion","100GB","90%","JAFFAL"
21,"positive","ENSG00000137860:ENSG00000036672","truncated_tri_fusion","100GB","90%","JAFFAL"
21,"positive","ENSG00000206560:ENSG00000091651","truncated_tri_fusion","100GB","95%","JAFFAL"
20,"positive","ENSG00000117151:ENSG00000169231","false_fusion","100GB","95%","JAFFAL"
20,"positive","ENSG00000278249:ENSG00000011009","false_fusion","100GB","90%","JAFFAL"
20,"positive","ENSG00000072201:ENSG00000172922","false_fusion","100GB","85%","JAFFAL"
20,"positive","ENSG00000284770:ENSG00000198551","truncated_tri_fusion","100GB","90%","JAFFAL"
20,"positive","ENSG00000285053:ENSG00000198551","truncated_tri_fusion","100GB","90%","JAFFAL"
20,"positive","ENSG00000136504:ENSG00000277586","truncated_tri_fusion","100GB","95%","JAFFAL"
20,"positive","ENSG00000183476:ENSG00000225092","truncated_tri_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000165060:ENSG00000285130","false_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000235221:ENSG00000236581","intra_chromosome","100GB","85%","JAFFAL"
19,"positive","ENSG00000235221:ENSG00000236581","intra_chromosome","100GB","85%","JAFFAL"
19,"positive","ENSG00000249859:ENSG00000253503","intra_chromosome","100GB","90%","JAFFAL"
19,"positive","ENSG00000249859:ENSG00000253503","intra_chromosome","100GB","90%","JAFFAL"
19,"positive","ENSG00000169231:ENSG00000117151","false_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000105819:ENSG00000214097","truncated_tri_fusion","100GB","85%","JAFFAL"
19,"positive","ENSG00000241577:ENSG00000247572","false_fusion","100GB","85%","JAFFAL"
19,"positive","ENSG00000142627:ENSG00000176746","truncated_tri_fusion","100GB","85%","JAFFAL"
19,"positive","ENSG00000187951:ENSG00000147041","false_fusion","100GB","85%","JAFFAL"
19,"positive","ENSG00000138115:ENSG00000282278","false_fusion","100GB","90%","JAFFAL"
19,"positive","ENSG00000254979:ENSG00000140987","truncated_tri_fusion","100GB","90%","JAFFAL"
19,"positive","ENSG00000187720:ENSG00000003393","truncated_tri_fusion","100GB","90%","JAFFAL"
19,"positive","ENSG00000256339:ENSG00000149564","hybrid","100GB","90%","JAFFAL"
19,"positive","ENSG00000256339:ENSG00000149564","hybrid","100GB","90%","JAFFAL"
19,"positive","ENSG00000072201:ENSG00000172922","false_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000171109:ENSG00000174306","truncated_tri_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000268066:ENSG00000142627","truncated_tri_fusion","100GB","95%","JAFFAL"
19,"positive","ENSG00000110881:ENSG00000103528","false_fusion","100GB","95%","JAFFAL"
18,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","90%","JAFFAL"
18,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","90%","JAFFAL"
18,"positive","ENSG00000188321:ENSG00000276043","intra_chromosome","100GB","95%","JAFFAL"
18,"positive","ENSG00000188321:ENSG00000276043","intra_chromosome","100GB","95%","JAFFAL"
18,"positive","ENSG00000109861:ENSG00000213619","hybrid","100GB","90%","JAFFAL"
18,"positive","ENSG00000109861:ENSG00000213619","hybrid","100GB","90%","JAFFAL"
18,"positive","ENSG00000168958:ENSG00000168621","truncated_tri_fusion","100GB","90%","JAFFAL"
18,"positive","ENSG00000105819:ENSG00000214097","truncated_tri_fusion","100GB","95%","JAFFAL"
18,"positive","ENSG00000146556:ENSG00000141499","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000146556:ENSG00000141499","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000291134:ENSG00000141499","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000291134:ENSG00000141499","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000156076:ENSG00000180879","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000156076:ENSG00000180879","hybrid","100GB","95%","JAFFAL"
18,"positive","ENSG00000137860:ENSG00000036672","truncated_tri_fusion","100GB","95%","JAFFAL"
17,"positive","ENSG00000114638:ENSG00000121578","read_through","100GB","85%","JAFFAL"
17,"positive","ENSG00000114638:ENSG00000121578","read_through","100GB","85%","JAFFAL"
17,"positive","ENSG00000101158:ENSG00000101266","intra_chromosome","100GB","90%","JAFFAL"
17,"positive","ENSG00000101158:ENSG00000101266","intra_chromosome","100GB","90%","JAFFAL"
17,"positive","ENSG00000113648:ENSG00000079215","hybrid","100GB","95%","JAFFAL"
17,"positive","ENSG00000113648:ENSG00000079215","hybrid","100GB","95%","JAFFAL"
17,"positive","ENSG00000168675:ENSG00000102898","truncated_tri_fusion","100GB","85%","JAFFAL"
17,"positive","ENSG00000096070:ENSG00000104218","truncated_tri_fusion","100GB","85%","JAFFAL"
17,"positive","ENSG00000260840:ENSG00000093072","truncated_tri_fusion","100GB","85%","JAFFAL"
17,"positive","ENSG00000132570:ENSG00000189167","false_fusion","100GB","90%","JAFFAL"
17,"positive","ENSG00000241577:ENSG00000247572","false_fusion","100GB","90%","JAFFAL"
17,"positive","ENSG00000105613:ENSG00000164011","hybrid","100GB","90%","JAFFAL"
17,"positive","ENSG00000105613:ENSG00000164011","hybrid","100GB","90%","JAFFAL"
17,"positive","ENSG00000290106:ENSG00000116205","hybrid","100GB","90%","JAFFAL"
17,"positive","ENSG00000290106:ENSG00000116205","hybrid","100GB","90%","JAFFAL"
17,"positive","ENSG00000129515:ENSG00000214078","false_fusion","100GB","95%","JAFFAL"
17,"positive","ENSG00000234456:ENSG00000139350","truncated_tri_fusion","100GB","95%","JAFFAL"
17,"positive","ENSG00000119314:ENSG00000226711","hybrid","100GB","95%","JAFFAL"
17,"positive","ENSG00000119314:ENSG00000226711","hybrid","100GB","95%","JAFFAL"
16,"positive","ENSG00000105339:ENSG00000022567","read_through","100GB","85%","JAFFAL"
16,"positive","ENSG00000105339:ENSG00000022567","read_through","100GB","85%","JAFFAL"
16,"positive","ENSG00000117151:ENSG00000169231","false_fusion","100GB","85%","JAFFAL"
16,"positive","ENSG00000011275:ENSG00000165383","truncated_tri_fusion","100GB","85%","JAFFAL"
16,"positive","ENSG00000234456:ENSG00000139350","truncated_tri_fusion","100GB","85%","JAFFAL"
16,"positive","ENSG00000168591:ENSG00000114923","truncated_tri_fusion","100GB","85%","JAFFAL"
16,"positive","ENSG00000168958:ENSG00000168621","truncated_tri_fusion","100GB","85%","JAFFAL"
16,"positive","ENSG00000100767:ENSG00000285219","false_fusion","100GB","90%","JAFFAL"
16,"positive","ENSG00000148308:ENSG00000260840","truncated_tri_fusion","100GB","90%","JAFFAL"
16,"positive","ENSG00000188186:ENSG00000284776","hybrid","100GB","90%","JAFFAL"
16,"positive","ENSG00000188186:ENSG00000284776","hybrid","100GB","90%","JAFFAL"
16,"positive","ENSG00000132570:ENSG00000189167","false_fusion","100GB","95%","JAFFAL"
16,"positive","ENSG00000291210:ENSG00000160957","false_fusion","100GB","95%","JAFFAL"
16,"positive","ENSG00000260840:ENSG00000093072","truncated_tri_fusion","100GB","95%","JAFFAL"
15,"positive","ENSG00000178997:ENSG00000261064","intra_chromosome","100GB","90%","JAFFAL"
15,"positive","ENSG00000178997:ENSG00000261064","intra_chromosome","100GB","90%","JAFFAL"
15,"positive","ENSG00000178997:ENSG00000289083","intra_chromosome","100GB","90%","JAFFAL"
15,"positive","ENSG00000178997:ENSG00000289083","intra_chromosome","100GB","90%","JAFFAL"
15,"positive","ENSG00000236951:ENSG00000292366","false_fusion","100GB","95%","JAFFAL"
15,"positive","ENSG00000117151:ENSG00000169231","false_fusion","100GB","90%","JAFFAL"
15,"positive","ENSG00000130396:ENSG00000096070","truncated_tri_fusion","100GB","85%","JAFFAL"
15,"positive","ENSG00000130714:ENSG00000151694","truncated_tri_fusion","100GB","85%","JAFFAL"
15,"positive","ENSG00000148308:ENSG00000260840","truncated_tri_fusion","100GB","85%","JAFFAL"
15,"positive","ENSG00000198551:ENSG00000170144","truncated_tri_fusion","100GB","85%","JAFFAL"
15,"positive","ENSG00000106692:ENSG00000082898","hybrid","100GB","85%","JAFFAL"
15,"positive","ENSG00000106692:ENSG00000082898","hybrid","100GB","85%","JAFFAL"
15,"positive","ENSG00000236963:ENSG00000136014","truncated_tri_fusion","100GB","90%","JAFFAL"
15,"positive","ENSG00000109736:ENSG00000109113","truncated_tri_fusion","100GB","90%","JAFFAL"
15,"positive","ENSG00000175334:ENSG00000066322","truncated_tri_fusion","100GB","90%","JAFFAL"
15,"positive","ENSG00000168591:ENSG00000255872","false_fusion","100GB","90%","JAFFAL"
15,"positive","ENSG00000148604:ENSG00000100811","hybrid","100GB","90%","JAFFAL"
15,"positive","ENSG00000148604:ENSG00000100811","hybrid","100GB","90%","JAFFAL"
15,"positive","ENSG00000189167:ENSG00000132570","false_fusion","100GB","95%","JAFFAL"
15,"positive","ENSG00000151322:ENSG00000163749","false_fusion","100GB","95%","JAFFAL"
15,"positive","ENSG00000188199:ENSG00000167258","false_fusion","100GB","95%","JAFFAL"
14,"positive","ENSG00000260830:ENSG00000100461","intra_chromosome","100GB","95%","JAFFAL"
14,"positive","ENSG00000260830:ENSG00000100461","intra_chromosome","100GB","95%","JAFFAL"
14,"positive","ENSG00000048740:ENSG00000225830","intra_chromosome","100GB","85%","JAFFAL"
14,"positive","ENSG00000048740:ENSG00000225830","intra_chromosome","100GB","85%","JAFFAL"
14,"positive","ENSG00000100767:ENSG00000285219","false_fusion","100GB","85%","JAFFAL"
14,"positive","ENSG00000145907:ENSG00000082805","truncated_tri_fusion","100GB","85%","JAFFAL"
14,"positive","ENSG00000291210:ENSG00000160957","false_fusion","100GB","90%","JAFFAL"
14,"positive","ENSG00000034053:ENSG00000077782","truncated_tri_fusion","100GB","90%","JAFFAL"
14,"positive","ENSG00000258177:ENSG00000124523","truncated_tri_fusion","100GB","90%","JAFFAL"
14,"positive","ENSG00000243789:ENSG00000125462","truncated_tri_fusion","100GB","90%","JAFFAL"
14,"positive","ENSG00000138759:ENSG00000277462","false_fusion","100GB","95%","JAFFAL"
14,"positive","ENSG00000010671:ENSG00000183629","truncated_tri_fusion","100GB","95%","JAFFAL"
14,"positive","ENSG00000236951:ENSG00000124333","false_fusion","100GB","95%","JAFFAL"
14,"positive","ENSG00000114302:ENSG00000114374","hybrid","100GB","95%","JAFFAL"
14,"positive","ENSG00000114302:ENSG00000114374","hybrid","100GB","95%","JAFFAL"
14,"positive","ENSG00000168591:ENSG00000255872","false_fusion","100GB","95%","JAFFAL"
14,"positive","ENSG00000082805:ENSG00000166747","truncated_tri_fusion","100GB","95%","JAFFAL"
13,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","85%","JAFFAL"
13,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","85%","JAFFAL"
13,"positive","ENSG00000206384:ENSG00000196455","read_through","100GB","85%","JAFFAL"
13,"positive","ENSG00000206384:ENSG00000196455","read_through","100GB","85%","JAFFAL"
13,"positive","ENSG00000159256:ENSG00000224924","intra_chromosome","100GB","85%","JAFFAL"
13,"positive","ENSG00000159256:ENSG00000224924","intra_chromosome","100GB","85%","JAFFAL"
13,"positive","ENSG00000144320:ENSG00000168280","hybrid","100GB","90%","JAFFAL"
13,"positive","ENSG00000144320:ENSG00000168280","hybrid","100GB","90%","JAFFAL"
13,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","100GB","90%","JAFFAL"
13,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","100GB","90%","JAFFAL"
13,"positive","ENSG00000137251:ENSG00000268416","truncated_tri_fusion","100GB","85%","JAFFAL"
13,"positive","ENSG00000273373:ENSG00000144815","truncated_tri_fusion","100GB","85%","JAFFAL"
13,"positive","ENSG00000189167:ENSG00000132570","false_fusion","100GB","90%","JAFFAL"
13,"positive","ENSG00000188199:ENSG00000167258","false_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000146282:ENSG00000153291","intra_chromosome","100GB","90%","JAFFAL"
12,"positive","ENSG00000146282:ENSG00000153291","intra_chromosome","100GB","90%","JAFFAL"
12,"positive","ENSG00000125898:ENSG00000234948","intra_chromosome","100GB","85%","JAFFAL"
12,"positive","ENSG00000125898:ENSG00000234948","intra_chromosome","100GB","85%","JAFFAL"
12,"positive","ENSG00000103415:ENSG00000103160","intra_chromosome","100GB","85%","JAFFAL"
12,"positive","ENSG00000103415:ENSG00000103160","intra_chromosome","100GB","85%","JAFFAL"
12,"positive","ENSG00000171109:ENSG00000174306","truncated_tri_fusion","100GB","85%","JAFFAL"
12,"positive","ENSG00000132570:ENSG00000189167","false_fusion","100GB","85%","JAFFAL"
12,"positive","ENSG00000285219:ENSG00000100767","false_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000172922:ENSG00000072201","false_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000129515:ENSG00000214078","false_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000140987:ENSG00000160752","truncated_tri_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000049759:ENSG00000203734","truncated_tri_fusion","100GB","90%","JAFFAL"
12,"positive","ENSG00000285219:ENSG00000100767","false_fusion","100GB","95%","JAFFAL"
12,"positive","ENSG00000235059:ENSG00000124333","chromosomal_misalignment:intra_chromosome","100GB","95%","JAFFAL"
12,"positive","ENSG00000255872:ENSG00000168591","false_fusion","100GB","95%","JAFFAL"
12,"positive","ENSG00000285171:ENSG00000087111","hybrid","100GB","95%","JAFFAL"
12,"positive","ENSG00000285171:ENSG00000087111","hybrid","100GB","95%","JAFFAL"
11,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","85%","JAFFAL"
11,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","85%","JAFFAL"
11,"positive","ENSG00000100075:ENSG00000100034","intra_chromosome","100GB","95%","JAFFAL"
11,"positive","ENSG00000100075:ENSG00000100034","intra_chromosome","100GB","95%","JAFFAL"
11,"positive","ENSG00000235059:ENSG00000292366","intra_chromosome","100GB","95%","JAFFAL"
11,"positive","ENSG00000235059:ENSG00000292366","intra_chromosome","100GB","95%","JAFFAL"
11,"positive","ENSG00000196433:ENSG00000086758","intra_chromosome","100GB","90%","JAFFAL"
11,"positive","ENSG00000196433:ENSG00000086758","intra_chromosome","100GB","90%","JAFFAL"
11,"positive","ENSG00000169231:ENSG00000117151","false_fusion","100GB","90%","JAFFAL"
11,"positive","ENSG00000256339:ENSG00000149564","hybrid","100GB","85%","JAFFAL"
11,"positive","ENSG00000256339:ENSG00000149564","hybrid","100GB","85%","JAFFAL"
11,"positive","ENSG00000187720:ENSG00000003393","truncated_tri_fusion","100GB","85%","JAFFAL"
11,"positive","ENSG00000150753:ENSG00000264860","hybrid","100GB","85%","JAFFAL"
11,"positive","ENSG00000150753:ENSG00000264860","hybrid","100GB","85%","JAFFAL"
11,"positive","ENSG00000243789:ENSG00000125462","truncated_tri_fusion","100GB","85%","JAFFAL"
11,"positive","ENSG00000255872:ENSG00000168591","false_fusion","100GB","90%","JAFFAL"
11,"positive","ENSG00000261739:ENSG00000186115","false_fusion","100GB","95%","JAFFAL"
11,"positive","ENSG00000175334:ENSG00000066322","truncated_tri_fusion","100GB","95%","JAFFAL"
11,"positive","ENSG00000283684:ENSG00000186088","false_fusion","100GB","95%","JAFFAL"
10,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","95%","JAFFAL"
10,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","95%","JAFFAL"
10,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","90%","JAFFAL"
10,"positive","ENSG00000198838:ENSG00000276702","read_through","100GB","90%","JAFFAL"
10,"positive","ENSG00000095303:ENSG00000233616","read_through","100GB","85%","JAFFAL"
10,"positive","ENSG00000095303:ENSG00000233616","read_through","100GB","85%","JAFFAL"
10,"positive","ENSG00000285130:ENSG00000165060","false_fusion","100GB","95%","JAFFAL"
10,"positive","ENSG00000106829:ENSG00000228714","intra_chromosome","10GB","95%","JAFFAL"
10,"positive","ENSG00000106829:ENSG00000228714","intra_chromosome","10GB","95%","JAFFAL"
10,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","100GB","85%","JAFFAL"
10,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","100GB","85%","JAFFAL"
10,"positive","ENSG00000167257:ENSG00000081692","hybrid","100GB","85%","JAFFAL"
10,"positive","ENSG00000167257:ENSG00000081692","hybrid","100GB","85%","JAFFAL"
10,"positive","ENSG00000123191:ENSG00000181927","false_fusion","100GB","90%","JAFFAL"
10,"positive","ENSG00000183476:ENSG00000225092","truncated_tri_fusion","100GB","90%","JAFFAL"
10,"positive","ENSG00000278595:ENSG00000226994","hybrid","100GB","95%","JAFFAL"
10,"positive","ENSG00000278595:ENSG00000226994","hybrid","100GB","95%","JAFFAL"
10,"positive","ENSG00000214078:ENSG00000283103","truncated_tri_fusion","100GB","95%","JAFFAL"
9,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","95%","JAFFAL"
9,"positive","ENSG00000167419:ENSG00000005381","read_through","100GB","95%","JAFFAL"
9,"positive","ENSG00000266412:ENSG00000289092","read_through","100GB","95%","JAFFAL"
9,"positive","ENSG00000266412:ENSG00000289092","read_through","100GB","95%","JAFFAL"
9,"positive","ENSG00000090061:ENSG00000205476","read_through","100GB","90%","JAFFAL"
9,"positive","ENSG00000090061:ENSG00000205476","read_through","100GB","90%","JAFFAL"
9,"positive","ENSG00000178997:ENSG00000261064","intra_chromosome","100GB","95%","JAFFAL"
9,"positive","ENSG00000178997:ENSG00000261064","intra_chromosome","100GB","95%","JAFFAL"
9,"positive","ENSG00000178997:ENSG00000289083","intra_chromosome","100GB","95%","JAFFAL"
9,"positive","ENSG00000178997:ENSG00000289083","intra_chromosome","100GB","95%","JAFFAL"
9,"positive","ENSG00000235059:ENSG00000292366","intra_chromosome","100GB","90%","JAFFAL"
9,"positive","ENSG00000235059:ENSG00000292366","intra_chromosome","100GB","90%","JAFFAL"
9,"positive","ENSG00000169231:ENSG00000117151","false_fusion","100GB","85%","JAFFAL"
9,"positive","ENSG00000103415:ENSG00000103160","intra_chromosome","100GB","90%","JAFFAL"
9,"positive","ENSG00000103415:ENSG00000103160","intra_chromosome","100GB","90%","JAFFAL"
9,"positive","ENSG00000189167:ENSG00000132570","false_fusion","100GB","85%","JAFFAL"
