fusionGene	Gene1_vID	Gene2_vID	Gene3_vID	original.fusion.gene.id	V1	V2	V3	geneName	name	chrom	strand	exonCount	exonBases	exonIndexes	exonStarts	exonEnds	fusionType	fusionOptions	geneName_ID	external_gene_name	fusion.gene.id	Gene1_alternative_ID	Gene2_alternative_ID	Gene3_alternative_ID
ENSG00000161513.12::ENSG00000172782.13	ENSG00000161513.12	ENSG00000172782.13	NA	ENSG00000161513:ENSG00000172782	ENSG00000161513	ENSG00000172782	NA	ENSG00000161513	ENST00000293195.10	chr17	-	5	513	7,8,9,10,11	74866132,74866447,74866785,74872037,74872867	74866244,74866568,74866876,74872133,74872955	read_through	symmetrical_exons	ENSG00000161513.12	FDXR	ENSG00000161513:ENSG00000172782	ENSG00000161513	ENSG00000172782	NA
ENSG00000161513.12::ENSG00000172782.13	ENSG00000161513.12	ENSG00000172782.13	NA	ENSG00000161513:ENSG00000172782	ENSG00000161513	ENSG00000172782	NA	ENSG00000172782	ENST00000612771.5	chr17	-	4	1652	0,1,2,3	74877303,74879405,74881069,74882531	74878477,74879583,74881255,74882641	read_through	symmetrical_exons	ENSG00000172782.13	FADS6	ENSG00000161513:ENSG00000172782	ENSG00000161513	ENSG00000172782	NA
ENSG00000072609.18::ENSG00000278949.1	ENSG00000072609.18	ENSG00000278949.1	NA	ENSG00000072609:ENSG00000278949	ENSG00000072609	ENSG00000278949	NA	ENSG00000072609	ENST00000540963.1	chr12	-	3	376	3,4,5	132872286,132877556,132887197	132872394,132877654,132887364	read_through	symmetrical_exons	ENSG00000072609.18	CHFR	ENSG00000072609:ENSG00000278949	ENSG00000072609	ENSG00000278949	NA
ENSG00000072609.18::ENSG00000278949.1	ENSG00000072609.18	ENSG00000278949.1	NA	ENSG00000072609:ENSG00000278949	ENSG00000072609	ENSG00000278949	NA	ENSG00000278949	ENST00000623177.1	chr12	-	1	1056	0	132865856	132866911	read_through	symmetrical_exons	ENSG00000278949.1	NA	ENSG00000072609:ENSG00000278949	ENSG00000072609	ENSG00000278949	NA
ENSG00000157911.11::ENSG00000149527.18	ENSG00000157911.11	ENSG00000149527.18	NA	ENSG00000157911:ENSG00000149527	ENSG00000157911	ENSG00000149527	NA	ENSG00000157911	ENST00000515760.1	chr1	-	1	56	1	2409679	2409734	read_through	symmetrical_exons	ENSG00000157911.11	PEX10	ENSG00000157911:ENSG00000149527	ENSG00000157911	ENSG00000149527	NA
ENSG00000157911.11::ENSG00000149527.18	ENSG00000157911.11	ENSG00000149527.18	NA	ENSG00000157911:ENSG00000149527	ENSG00000157911	ENSG00000149527	NA	ENSG00000149527	ENST00000609981.5	chr1	+	4	498	0,1,2,3	2425981,2430339,2478477,2479735	2426037,2430629,2478622,2479738	read_through	symmetrical_exons	ENSG00000149527.18	PLCH2	ENSG00000157911:ENSG00000149527	ENSG00000157911	ENSG00000149527	NA
ENSG00000237980.2::ENSG00000123685.9	ENSG00000237980.2	ENSG00000123685.9	NA	ENSG00000237980:ENSG00000123685	ENSG00000237980	ENSG00000123685	NA	ENSG00000237980	ENST00000653931.1	chr1	-	1	292	2	212665320	212665611	read_through	symmetrical_exons	ENSG00000237980.2	LINC02773	ENSG00000237980:ENSG00000123685	ENSG00000237980	ENSG00000123685	NA
ENSG00000237980.2::ENSG00000123685.9	ENSG00000237980.2	ENSG00000123685.9	NA	ENSG00000237980:ENSG00000123685	ENSG00000237980	ENSG00000123685	NA	ENSG00000123685	ENST00000243440.2	chr1	-	1	13	0	212686418	212686430	read_through	symmetrical_exons	ENSG00000123685.9	BATF3	ENSG00000237980:ENSG00000123685	ENSG00000237980	ENSG00000123685	NA
ENSG00000291053.1::ENSG00000167004.14	ENSG00000291053.1	ENSG00000167004.14	NA	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA	ENSG00000291053	ENST00000691160.2	chr15	-	1	15	2	43746049	43746063	read_through	symmetrical_exons	ENSG00000291053.1	CATSPER2P1	ENSG00000205771:ENSG00000167004	ENSG00000205771	ENSG00000167004	NA
ENSG00000291053.1::ENSG00000167004.14	ENSG00000291053.1	ENSG00000167004.14	NA	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA	ENSG00000291053	ENST00000691160.2	chr15	-	1	15	2	43746049	43746063	read_through	symmetrical_exons	ENSG00000291053.1	CATSPER2P1	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA
ENSG00000291053.1::ENSG00000167004.14	ENSG00000291053.1	ENSG00000167004.14	NA	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA	ENSG00000167004	ENST00000687794.1	chr15	+	10	1290	3,4,5,6,7,8,9,10,11,12	43761425,43763078,43765451,43765888,43766729,43768490,43769519,43770256,43770524,43771106	43761531,43763206,43765566,43766012,43766910,43768597,43769646,43770329,43770580,43771369	read_through	symmetrical_exons	ENSG00000167004.14	PDIA3	ENSG00000205771:ENSG00000167004	ENSG00000205771	ENSG00000167004	NA
ENSG00000291053.1::ENSG00000167004.14	ENSG00000291053.1	ENSG00000167004.14	NA	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA	ENSG00000167004	ENST00000687794.1	chr15	+	10	1290	3,4,5,6,7,8,9,10,11,12	43761425,43763078,43765451,43765888,43766729,43768490,43769519,43770256,43770524,43771106	43761531,43763206,43765566,43766012,43766910,43768597,43769646,43770329,43770580,43771369	read_through	symmetrical_exons	ENSG00000167004.14	PDIA3	ENSG00000291053:ENSG00000167004	ENSG00000291053	ENSG00000167004	NA
ENSG00000222429.1::ENSG00000161905.13	ENSG00000222429.1	ENSG00000161905.13	NA	ENSG00000222429:ENSG00000161905	ENSG00000222429	ENSG00000161905	NA	ENSG00000222429	ENST00000410497.1	chr17	-	1	76	0	4619750	4619825	read_through	symmetrical_exons	ENSG00000222429.1	RNU6-955P	ENSG00000222429:ENSG00000161905	ENSG00000222429	ENSG00000161905	NA
ENSG00000222429.1::ENSG00000161905.13	ENSG00000222429.1	ENSG00000161905.13	NA	ENSG00000222429:ENSG00000161905	ENSG00000222429	ENSG00000161905	NA	ENSG00000161905	ENST00000293761.8	chr17	-	4	1176	0,1,2,3	4630920,4631890,4632182,4632862	4631779,4632056,4632281,4632910	read_through	symmetrical_exons	ENSG00000161905.13	ALOX15	ENSG00000222429:ENSG00000161905	ENSG00000222429	ENSG00000161905	NA
ENSG00000125257.16::ENSG00000289887.1	ENSG00000125257.16	ENSG00000289887.1	NA	ENSG00000125257:ENSG00000289887	ENSG00000125257	ENSG00000289887	NA	ENSG00000125257	ENST00000644880.1	chr13	-	4	409	2,3,4,5	95075433,95083141,95115923,95148897	95075551,95083290,95116001,95148957	read_through	symmetrical_exons	ENSG00000125257.16	ABCC4	ENSG00000125257:ENSG00000289887	ENSG00000125257	ENSG00000289887	NA
ENSG00000125257.16::ENSG00000289887.1	ENSG00000125257.16	ENSG00000289887.1	NA	ENSG00000125257:ENSG00000289887	ENSG00000125257	ENSG00000289887	NA	ENSG00000289887	ENST00000701353.1	chr13	+	2	340	0,1	95273964,95277930	95274046,95278186	read_through	symmetrical_exons	ENSG00000289887.1	NA	ENSG00000125257:ENSG00000289887	ENSG00000125257	ENSG00000289887	NA
ENSG00000236494.3::ENSG00000233219.1	ENSG00000236494.3	ENSG00000233219.1	NA	ENSG00000236494:ENSG00000233219	ENSG00000236494	ENSG00000233219	NA	ENSG00000236494	ENST00000420185.1	chr7	-	2	1503	0,1	33793169,33802923	33794547,33803046	read_through	symmetrical_exons	ENSG00000236494.3	NA	ENSG00000236494:ENSG00000233219	ENSG00000236494	ENSG00000233219	NA
ENSG00000236494.3::ENSG00000233219.1	ENSG00000236494.3	ENSG00000233219.1	NA	ENSG00000236494:ENSG00000233219	ENSG00000236494	ENSG00000233219	NA	ENSG00000233219	ENST00000440074.1	chr7	-	3	317	0,1,2	33868502,33869376,33874118	33868639,33869500,33874171	read_through	symmetrical_exons	ENSG00000233219.1	NA	ENSG00000236494:ENSG00000233219	ENSG00000236494	ENSG00000233219	NA
ENSG00000232645.7::ENSG00000125812.16	ENSG00000232645.7	ENSG00000125812.16	NA	ENSG00000232645:ENSG00000125812	ENSG00000232645	ENSG00000125812	NA	ENSG00000232645	ENST00000442440.2	chr20	-	1	91	2	23357952	23358042	read_through	symmetrical_exons	ENSG00000232645.7	LINC01431	ENSG00000232645:ENSG00000125812	ENSG00000232645	ENSG00000125812	NA
ENSG00000232645.7::ENSG00000125812.16	ENSG00000232645.7	ENSG00000125812.16	NA	ENSG00000232645:ENSG00000125812	ENSG00000232645	ENSG00000125812	NA	ENSG00000125812	ENST00000338121.10	chr20	+	4	860	2,3,4,5	23367004,23368763,23369585,23370092	23367097,23368929,23369741,23370533	read_through	symmetrical_exons	ENSG00000125812.16	GZF1	ENSG00000232645:ENSG00000125812	ENSG00000232645	ENSG00000125812	NA
ENSG00000110514.20::ENSG00000256746.5	ENSG00000110514.20	ENSG00000256746.5	NA	ENSG00000110514:ENSG00000256746	ENSG00000110514	ENSG00000256746	NA	ENSG00000110514	ENST00000311027.9	chr11	+	4	899	0,1,2,3	47269675,47273828,47274564,47275900	47269750,47273976,47275159,47275977	read_through	symmetrical_exons	ENSG00000110514.20	MADD	ENSG00000110514:ENSG00000256746	ENSG00000110514	ENSG00000256746	NA
ENSG00000110514.20::ENSG00000256746.5	ENSG00000110514.20	ENSG00000256746.5	NA	ENSG00000110514:ENSG00000256746	ENSG00000110514	ENSG00000256746	NA	ENSG00000256746	ENST00000543925.5	chr11	-	1	245	0	47270658	47270902	read_through	symmetrical_exons	ENSG00000256746.5	MADD-AS1	ENSG00000110514:ENSG00000256746	ENSG00000110514	ENSG00000256746	NA
ENSG00000198838.14::ENSG00000276702.1	ENSG00000198838.14	ENSG00000276702.1	NA	ENSG00000198838:ENSG00000276702	ENSG00000198838	ENSG00000276702	NA	ENSG00000198838	ENST00000637948.1	chr15	+	2	640	0,1	33838350,33840826	33838958,33840856	read_through	symmetrical_exons	ENSG00000198838.14	RYR3	ENSG00000198838:ENSG00000276702	ENSG00000198838	ENSG00000276702	NA
ENSG00000198838.14::ENSG00000276702.1	ENSG00000198838.14	ENSG00000276702.1	NA	ENSG00000198838:ENSG00000276702	ENSG00000198838	ENSG00000276702	NA	ENSG00000276702	ENST00000621310.1	chr15	-	1	490	0	33850539	33851028	read_through	symmetrical_exons	ENSG00000276702.1	NA	ENSG00000198838:ENSG00000276702	ENSG00000198838	ENSG00000276702	NA
ENSG00000102743.16::ENSG00000207652.1	ENSG00000102743.16	ENSG00000207652.1	NA	ENSG00000102743:ENSG00000207652	ENSG00000102743	ENSG00000207652	NA	ENSG00000102743	ENST00000338625.9	chr13	+	7	1513	0,1,2,3,4,5,6	40789612,40793159,40799058,40805119,40807295,40808439,40809544	40789663,40793281,40799315,40805255,40807463,40808596,40810159	read_through	symmetrical_exons	ENSG00000102743.16	SLC25A15	ENSG00000102743:ENSG00000207652	ENSG00000102743	ENSG00000207652	NA
ENSG00000102743.16::ENSG00000207652.1	ENSG00000102743.16	ENSG00000207652.1	NA	ENSG00000102743:ENSG00000207652	ENSG00000102743	ENSG00000207652	NA	ENSG00000207652	ENST00000384919.1	chr13	+	1	20	0	40810767	40810786	read_through	symmetrical_exons	ENSG00000207652.1	MIR621	ENSG00000102743:ENSG00000207652	ENSG00000102743	ENSG00000207652	NA
ENSG00000198947.18::ENSG00000252903.2	ENSG00000198947.18	ENSG00000252903.2	NA	ENSG00000198947:ENSG00000252903	ENSG00000198947	ENSG00000252903	NA	ENSG00000198947	ENST00000634285.1	chrX	-	1	433	0	31261109	31261541	read_through	symmetrical_exons	ENSG00000198947.18	DMD	ENSG00000198947:ENSG00000252903	ENSG00000198947	ENSG00000252903	NA
ENSG00000198947.18::ENSG00000252903.2	ENSG00000198947.18	ENSG00000252903.2	NA	ENSG00000198947:ENSG00000252903	ENSG00000198947	ENSG00000252903	NA	ENSG00000252903	ENST00000517094.2	chrX	+	1	59	0	31348193	31348251	read_through	symmetrical_exons	ENSG00000252903.2	RNU6-894P	ENSG00000198947:ENSG00000252903	ENSG00000198947	ENSG00000252903	NA
ENSG00000130702.15::ENSG00000228812.9	ENSG00000130702.15	ENSG00000228812.9	NA	ENSG00000130702:ENSG00000228812	ENSG00000130702	ENSG00000228812	NA	ENSG00000130702	ENST00000497053.2	chr20	-	1	71	5	62351910	62351980	read_through	symmetrical_exons	ENSG00000130702.15	LAMA5	ENSG00000130702:ENSG00000228812	ENSG00000130702	ENSG00000228812	NA
ENSG00000130702.15::ENSG00000228812.9	ENSG00000130702.15	ENSG00000228812.9	NA	ENSG00000130702:ENSG00000228812	ENSG00000130702	ENSG00000228812	NA	ENSG00000228812	ENST00000456721.4	chr20	+	1	36	1	62356193	62356228	read_through	symmetrical_exons	ENSG00000228812.9	LAMA5-AS1	ENSG00000130702:ENSG00000228812	ENSG00000130702	ENSG00000228812	NA
ENSG00000089169.15::ENSG00000283507.1	ENSG00000089169.15	ENSG00000283507.1	NA	ENSG00000089169:ENSG00000283507	ENSG00000089169	ENSG00000283507	NA	ENSG00000089169	ENST00000546426.5	chr12	+	5	423	0,1,2,3,4	112575234,112617726,112649415,112651768,112792144	112575319,112617842,112649463,112651827,112792254	read_through	symmetrical_exons	ENSG00000089169.15	RPH3A	ENSG00000089169:ENSG00000283507	ENSG00000089169	ENSG00000283507	NA
ENSG00000089169.15::ENSG00000283507.1	ENSG00000089169.15	ENSG00000283507.1	NA	ENSG00000089169:ENSG00000283507	ENSG00000089169	ENSG00000283507	NA	ENSG00000283507	ENST00000637932.1	chr12	-	1	52	0	112695035	112695086	read_through	symmetrical_exons	ENSG00000283507.1	MIR1302-1	ENSG00000089169:ENSG00000283507	ENSG00000089169	ENSG00000283507	NA
ENSG00000112280.18::ENSG00000253809.1	ENSG00000112280.18	ENSG00000253809.1	NA	ENSG00000112280:ENSG00000253809	ENSG00000112280	ENSG00000253809	NA	ENSG00000112280	ENST00000684176.1	chr6	-	28	1498	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	70234795,70239255,70240690,70241420,70241965,70242663,70252121,70252263,70253386,70254477,70254964,70255151,70255338,70256769,70260658,70263245,70266718,70268805,70269634,70270315,70271656,70272066,70274048,70274720,70280813,70281005,70281391,70282899	70234940,70239286,70240733,70241454,70242035,70242715,70252173,70252315,70253429,70254529,70255016,70255203,70255390,70256821,70260710,70263297,70266770,70268860,70269665,70270367,70271708,70272088,70274082,70274772,70280874,70281039,70281464,70282965	read_through	symmetrical_exons	ENSG00000112280.18	COL9A1	ENSG00000112280:ENSG00000253809	ENSG00000112280	ENSG00000253809	NA
ENSG00000112280.18::ENSG00000253809.1	ENSG00000112280.18	ENSG00000253809.1	NA	ENSG00000112280:ENSG00000253809	ENSG00000112280	ENSG00000253809	NA	ENSG00000253809	ENST00000522264.1	chr6	+	2	153	0,1	70222759,70241985	70222838,70242057	read_through	symmetrical_exons	ENSG00000253809.1	NA	ENSG00000112280:ENSG00000253809	ENSG00000112280	ENSG00000253809	NA
ENSG00000224209.8::ENSG00000252259.1	ENSG00000224209.8	ENSG00000252259.1	NA	ENSG00000224209:ENSG00000252259	ENSG00000224209	ENSG00000252259	NA	ENSG00000224209	ENST00000656229.1	chr1	-	1	82	9	63317059	63317140	read_through	symmetrical_exons	ENSG00000224209.8	LINC00466	ENSG00000224209:ENSG00000252259	ENSG00000224209	ENSG00000252259	NA
ENSG00000224209.8::ENSG00000252259.1	ENSG00000224209.8	ENSG00000252259.1	NA	ENSG00000224209:ENSG00000252259	ENSG00000224209	ENSG00000252259	NA	ENSG00000252259	ENST00000516450.1	chr1	-	1	66	0	63186337	63186402	read_through	symmetrical_exons	ENSG00000252259.1	RNA5SP49	ENSG00000224209:ENSG00000252259	ENSG00000224209	ENSG00000252259	NA
ENSG00000159593.15::ENSG00000258122.1	ENSG00000159593.15	ENSG00000258122.1	NA	ENSG00000159593:ENSG00000258122	ENSG00000159593	ENSG00000258122	NA	ENSG00000159593	ENST00000569388.5	chr16	-	6	466	0,1,2,3,4,5	66821447,66823228,66823530,66826524,66826678,66830848	66821559,66823306,66823600,66826583,66826780,66830887	read_through	symmetrical_exons	ENSG00000159593.15	NAE1	ENSG00000159593:ENSG00000258122	ENSG00000159593	ENSG00000258122	NA
ENSG00000159593.15::ENSG00000258122.1	ENSG00000159593.15	ENSG00000258122.1	NA	ENSG00000159593:ENSG00000258122	ENSG00000159593	ENSG00000258122	NA	ENSG00000258122	ENST00000551187.1	chr16	-	1	95	0	66841434	66841528	read_through	symmetrical_exons	ENSG00000258122.1	NA	ENSG00000159593:ENSG00000258122	ENSG00000159593	ENSG00000258122	NA
ENSG00000108312.16::ENSG00000260793.4	ENSG00000108312.16	ENSG00000260793.4	NA	ENSG00000108312:ENSG00000260793	ENSG00000108312	ENSG00000260793	NA	ENSG00000108312	ENST00000537550.1	chr17	-	3	512	1,2,3	44215907,44216530,44218173	44215989,44216704,44218426	read_through	symmetrical_exons	ENSG00000108312.16	UBTF	ENSG00000108312:ENSG00000260793	ENSG00000108312	ENSG00000260793	NA
ENSG00000108312.16::ENSG00000260793.4	ENSG00000108312.16	ENSG00000260793.4	NA	ENSG00000108312:ENSG00000260793	ENSG00000108312	ENSG00000260793	NA	ENSG00000260793	ENST00000588279.2	chr17	+	2	673	0,1	44221370,44222463	44221616,44222888	read_through	symmetrical_exons	ENSG00000260793.4	NA	ENSG00000108312:ENSG00000260793	ENSG00000108312	ENSG00000260793	NA
ENSG00000235162.9::ENSG00000286520.1	ENSG00000235162.9	ENSG00000286520.1	NA	ENSG00000235162:ENSG00000286520	ENSG00000235162	ENSG00000286520	NA	ENSG00000235162	ENST00000552457.1	chr12	+	3	364	0,1,2	105330675,105366618,105367473	105330937,105366696,105367494	read_through	symmetrical_exons	ENSG00000235162.9	C12orf75	ENSG00000235162:ENSG00000286520	ENSG00000235162	ENSG00000286520	NA
ENSG00000235162.9::ENSG00000286520.1	ENSG00000235162.9	ENSG00000286520.1	NA	ENSG00000235162:ENSG00000286520	ENSG00000235162	ENSG00000286520	NA	ENSG00000286520	ENST00000653672.1	chr12	-	2	1469	0,1	105699169,105700598	105700513,105700721	read_through	symmetrical_exons	ENSG00000286520.1	NA	ENSG00000235162:ENSG00000286520	ENSG00000235162	ENSG00000286520	NA
ENSG00000152223.16::ENSG00000152229.18	ENSG00000152223.16	ENSG00000152229.18	NA	ENSG00000152223:ENSG00000152229	ENSG00000152223	ENSG00000152229	NA	ENSG00000152223	ENST00000696482.1	chr18	-	3	1234	39,40,41	45952401,45954395,45967178	45952643,45955338,45967224	read_through	symmetrical_exons	ENSG00000152223.16	EPG5	ENSG00000152223:ENSG00000152229	ENSG00000152223	ENSG00000152229	NA
ENSG00000152223.16::ENSG00000152229.18	ENSG00000152223.16	ENSG00000152229.18	NA	ENSG00000152223:ENSG00000152229	ENSG00000152223	ENSG00000152229	NA	ENSG00000152229	ENST00000409746.5	chr18	-	15	2967	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14	45983537,45988703,45990723,45991903,45992107,45993606,45997750,45998795,45999437,46005470,46011182,46015904,46024610,46039948,46072157	45985450,45988759,45990756,45991983,45992202,45993703,45997828,45998839,45999534,46005531,46011287,46015937,46024686,46040047,46072242	read_through	symmetrical_exons	ENSG00000152229.18	PSTPIP2	ENSG00000152223:ENSG00000152229	ENSG00000152223	ENSG00000152229	NA
ENSG00000137814.12::ENSG00000261822.1	ENSG00000137814.12	ENSG00000261822.1	NA	ENSG00000137814:ENSG00000261822	ENSG00000137814	ENSG00000261822	NA	ENSG00000137814	ENST00000607467.1	chr15	+	2	360	0,1	42559385,42561271	42559408,42561606	read_through	symmetrical_exons	ENSG00000137814.12	HAUS2	ENSG00000137814:ENSG00000261822	ENSG00000137814	ENSG00000261822	NA
ENSG00000137814.12::ENSG00000261822.1	ENSG00000137814.12	ENSG00000261822.1	NA	ENSG00000137814:ENSG00000261822	ENSG00000137814	ENSG00000261822	NA	ENSG00000261822	ENST00000561902.1	chr15	-	2	426	0,1	42567032,42569563	42567139,42569880	read_through	symmetrical_exons	ENSG00000261822.1	NA	ENSG00000137814:ENSG00000261822	ENSG00000137814	ENSG00000261822	NA
ENSG00000197323.12::ENSG00000226984.1	ENSG00000197323.12	ENSG00000226984.1	NA	ENSG00000197323:ENSG00000226984	ENSG00000197323	ENSG00000226984	NA	ENSG00000197323	ENST00000476908.1	chr1	-	1	14	1	114406942	114406955	read_through	symmetrical_exons	ENSG00000197323.12	TRIM33	ENSG00000197323:ENSG00000226984	ENSG00000197323	ENSG00000226984	NA
ENSG00000197323.12::ENSG00000226984.1	ENSG00000197323.12	ENSG00000226984.1	NA	ENSG00000197323:ENSG00000226984	ENSG00000197323	ENSG00000226984	NA	ENSG00000226984	ENST00000427409.1	chr1	+	1	60	0	114459935	114459994	read_through	symmetrical_exons	ENSG00000226984.1	NA	ENSG00000197323:ENSG00000226984	ENSG00000197323	ENSG00000226984	NA
ENSG00000103540.17::ENSG00000103544.17	ENSG00000103540.17	ENSG00000103544.17	NA	ENSG00000103540:ENSG00000103544	ENSG00000103540	ENSG00000103544	NA	ENSG00000103540	ENST00000694978.1	chr16	+	14	3863	0,1,2,3,4,5,6,7,8,9,10,11,12,13	19523943,19527868,19532417,19535941,19540658,19541888,19542622,19542879,19544798,19545095,19545818,19546413,19547956,19551197	19524088,19528022,19532544,19537587,19540787,19542064,19542760,19542994,19544898,19545210,19545890,19546474,19548014,19552010	read_through	symmetrical_exons	ENSG00000103540.17	CCP110	ENSG00000103540:ENSG00000103544	ENSG00000103540	ENSG00000103544	NA
ENSG00000103540.17::ENSG00000103544.17	ENSG00000103540.17	ENSG00000103544.17	NA	ENSG00000103540:ENSG00000103544	ENSG00000103540	ENSG00000103544	NA	ENSG00000103544	ENST00000544670.5	chr16	+	2	68	4,5	19575099,19579053	19575122,19579096	read_through	symmetrical_exons	ENSG00000103544.17	VPS35L	ENSG00000103540:ENSG00000103544	ENSG00000103540	ENSG00000103544	NA
ENSG00000218476.2::ENSG00000207394.1	ENSG00000218476.2	ENSG00000207394.1	NA	ENSG00000218476:ENSG00000207394	ENSG00000218476	ENSG00000207394	NA	ENSG00000218476	ENST00000404015.2	chr6	+	1	545	0	23102681	23103225	read_through	symmetrical_exons	ENSG00000218476.2	RPL6P18	ENSG00000218476:ENSG00000207394	ENSG00000218476	ENSG00000207394	NA
ENSG00000218476.2::ENSG00000207394.1	ENSG00000218476.2	ENSG00000207394.1	NA	ENSG00000218476:ENSG00000207394	ENSG00000218476	ENSG00000207394	NA	ENSG00000207394	ENST00000384664.1	chr6	-	1	70	0	23124982	23125051	read_through	symmetrical_exons	ENSG00000207394.1	RNU6-1060P	ENSG00000218476:ENSG00000207394	ENSG00000218476	ENSG00000207394	NA
ENSG00000143669.16::ENSG00000206803.1	ENSG00000143669.16	ENSG00000206803.1	NA	ENSG00000143669:ENSG00000206803	ENSG00000143669	ENSG00000206803	NA	ENSG00000143669	ENST00000697249.1	chr1	-	1	132	2	235883188	235883319	read_through	symmetrical_exons	ENSG00000143669.16	LYST	ENSG00000143669:ENSG00000206803	ENSG00000143669	ENSG00000206803	NA
ENSG00000143669.16::ENSG00000206803.1	ENSG00000143669.16	ENSG00000206803.1	NA	ENSG00000143669:ENSG00000206803	ENSG00000143669	ENSG00000206803	NA	ENSG00000206803	ENST00000384076.1	chr1	+	1	106	0	235915416	235915521	read_through	symmetrical_exons	ENSG00000206803.1	RNU6-968P	ENSG00000143669:ENSG00000206803	ENSG00000143669	ENSG00000206803	NA
ENSG00000269692.1::ENSG00000273994.1	ENSG00000269692.1	ENSG00000273994.1	NA	ENSG00000269692:ENSG00000273994	ENSG00000269692	ENSG00000273994	NA	ENSG00000269692	ENST00000598909.1	chr9	+	1	518	0	39631047	39631564	read_through	symmetrical_exons	ENSG00000269692.1	FKBP4P2	ENSG00000269692:ENSG00000273994	ENSG00000269692	ENSG00000273994	NA
