fusion.gene.id	Sequence_Identity	depth	control	Algorithm	fusionType	Total_Read_Supp	overlap	recall_category
ENSG00000087086:ENSG00000147403	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000156508	85%	100GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000087086:ENSG00000156508	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000156508	90%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000087086:ENSG00000156508	90%	100GB	positive	JAFFAL	false_fusion	2	2	False_Call
ENSG00000087086:ENSG00000156508	95%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000087086:ENSG00000161016	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000163631	85%	100GB	negative	FusionSeeker	false_fusion	7	1	False_Call
ENSG00000087086:ENSG00000163631	85%	100GB	positive	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000087086:ENSG00000163631	90%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000163631	90%	100GB	positive	FusionSeeker	false_fusion	6	3	False_Call
ENSG00000087086:ENSG00000163631	90%	100GB	positive	JAFFAL	false_fusion	5	3	False_Call
ENSG00000087086:ENSG00000163631	90%	100GB	positive	LongGF	false_fusion	4	3	False_Call
ENSG00000087086:ENSG00000163631	90%	10GB	negative	GFSeeker	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000163631	95%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000163631	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000163631	95%	10GB	negative	GFSeeker	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000163631	95%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000163931	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000167526	90%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000168028	90%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000169908	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000171863	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000177600	90%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000177733	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197099	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197099	85%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000197099	95%	100GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000087086:ENSG00000197099	95%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197249	85%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000197249	85%	100GB	positive	LongGF	false_fusion	4	1	False_Call
ENSG00000087086:ENSG00000197249	90%	100GB	negative	JAFFAL	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000197249	90%	10GB	negative	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197249	95%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197249	95%	10GB	negative	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197756	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000197885	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000198712	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	5	1	False_Call
ENSG00000087086:ENSG00000198763	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000198763	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000198804	95%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000198886	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000087086:ENSG00000198886	85%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000198886	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000198886	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000198888	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000198938	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	4	1	False_Call
ENSG00000087086:ENSG00000198938	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	4	1	False_Call
ENSG00000087086:ENSG00000198938	90%	100GB	positive	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000198938	95%	100GB	negative	LongGF	false_fusion	3	1	False_Call
ENSG00000087086:ENSG00000204628	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000204628	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000210082	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	13	1	False_Call
ENSG00000087086:ENSG00000210082	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	11	1	False_Call
ENSG00000087086:ENSG00000210082	90%	10GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000210082	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000211459	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000087086:ENSG00000211459	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	6	1	False_Call
ENSG00000087086:ENSG00000211459	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000087086:ENSG00000211459	90%	10GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000087086:ENSG00000211459	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000087086:ENSG00000213741	95%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000221983	90%	10GB	negative	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000221983	95%	10GB	negative	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000231500	90%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000231500	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000231500	95%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000239672	95%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000087086:ENSG00000273259	85%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000087250:ENSG00000125148	85%	100GB	negative	Genion	false_fusion	25	1	False_Call
ENSG00000087250:ENSG00000125148	85%	100GB	positive	Genion	false_fusion	22	1	False_Call
ENSG00000087250:ENSG00000125148	85%	10GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000087250:ENSG00000125148	85%	10GB	positive	Genion	false_fusion	3	1	False_Call
ENSG00000087250:ENSG00000125148	90%	100GB	negative	Genion	false_fusion	7	1	False_Call
ENSG00000087250:ENSG00000125148	90%	100GB	positive	Genion	false_fusion	7	1	False_Call
ENSG00000087258:ENSG00000009830	85%	10GB	positive	GFSeeker	reverse_order: hybrid	6	1	Partial_Recall
ENSG00000087258:ENSG00000009830	85%	1GB	positive	GFSeeker	reverse_order: hybrid	2	1	Partial_Recall
ENSG00000087266:ENSG00000147854	95%	10GB	positive	GFSeeker	hybrid	3	1	True_Recall
ENSG00000087460:ENSG00000118137	90%	100GB	positive	JAFFAL	false_fusion	2	2	False_Call
ENSG00000087460:ENSG00000118137	90%	100GB	positive	LongGF	false_fusion	2	2	False_Call
ENSG00000088035:ENSG00000101003	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	29	3	Partial_Recall
ENSG00000088035:ENSG00000101003	85%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	29	3	Partial_Recall
ENSG00000088035:ENSG00000101003	85%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	8	3	Partial_Recall
ENSG00000088035:ENSG00000101003	85%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	4	2	Partial_Recall
ENSG00000088035:ENSG00000101003	85%	10GB	positive	LongGF	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000088035:ENSG00000101003	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	31	3	Partial_Recall
ENSG00000088035:ENSG00000101003	90%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	31	3	Partial_Recall
ENSG00000088035:ENSG00000101003	90%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	13	3	Partial_Recall
ENSG00000088035:ENSG00000101003	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	2	1	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	29	3	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	28	3	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	24	3	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	3	3	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	3	Partial_Recall
ENSG00000088035:ENSG00000101003	95%	10GB	positive	LongGF	reverse_order:truncated_tri_fusion	3	3	Partial_Recall
ENSG00000088298:ENSG00000170231	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	48	1	Partial_Recall
ENSG00000088298:ENSG00000170231	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	43	1	Partial_Recall
ENSG00000088298:ENSG00000170231	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	2	1	Partial_Recall
ENSG00000088298:ENSG00000170231	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	144	1	Partial_Recall
ENSG00000088298:ENSG00000170231:ENSG00000231530	95%	100GB	positive	Genion	wrong_order:tri_fusion	14	1	Partial_Recall
ENSG00000088340:ENSG00000145592	85%	100GB	negative	FusionSeeker	false_fusion	9	1	False_Call
ENSG00000088340:ENSG00000145592	85%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000088340:ENSG00000145592	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000088926:ENSG00000251165	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089006:ENSG00000163749	85%	100GB	negative	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000089006:ENSG00000163749	85%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000089006:ENSG00000163749	85%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089009:ENSG00000187472	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089094:ENSG00000094631	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	5	1	Partial_Recall
ENSG00000089094:ENSG00000094631	85%	10GB	positive	GFSeeker	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000089094:ENSG00000094631	90%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	17	3	Partial_Recall
ENSG00000089094:ENSG00000094631	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	23	3	Partial_Recall
ENSG00000089094:ENSG00000094631	90%	100GB	positive	JAFFAL	truncated_tri_fusion	2	3	Partial_Recall
ENSG00000089094:ENSG00000094631	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	29	2	Partial_Recall
ENSG00000089094:ENSG00000094631	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	33	2	Partial_Recall
ENSG00000089157:ENSG00000087086	85%	100GB	positive	FusionSeeker	false_fusion	5	2	False_Call
ENSG00000089157:ENSG00000087086	85%	100GB	positive	JAFFAL	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000137818	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000149273	95%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000162244	90%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000162244	90%	100GB	positive	LongGF	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000163631	90%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000163631	90%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000163631	95%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000163631	95%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000163631	95%	100GB	positive	LongGF	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000163993	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000168028	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000181163	90%	100GB	negative	FusionSeeker	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000181163	90%	100GB	negative	JAFFAL	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000181163	90%	100GB	negative	LongGF	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000197249	90%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000197249	90%	100GB	positive	JAFFAL	false_fusion	2	2	False_Call
ENSG00000089157:ENSG00000204628	95%	100GB	positive	FusionSeeker	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000204628	95%	100GB	positive	JAFFAL	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000204628	95%	100GB	positive	LongGF	false_fusion	2	3	False_Call
ENSG00000089157:ENSG00000210082	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	5	1	False_Call
ENSG00000089157:ENSG00000231367	85%	100GB	negative	FusionSeeker	false_fusion	47	1	False_Call
ENSG00000089157:ENSG00000231367	85%	100GB	positive	FusionSeeker	false_fusion	41	1	False_Call
ENSG00000089157:ENSG00000231367	85%	10GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000089157:ENSG00000231367	85%	10GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000089157:ENSG00000231367	90%	100GB	negative	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000089157:ENSG00000231367	90%	100GB	positive	FusionSeeker	false_fusion	10	1	False_Call
ENSG00000089157:ENSG00000231367	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000231500	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000244705	85%	100GB	negative	FusionSeeker	false_fusion	11	1	False_Call
ENSG00000089157:ENSG00000244705	85%	100GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000089157:ENSG00000244705	85%	10GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000089157:ENSG00000267669	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000089157:ENSG00000267669	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089157:ENSG00000267669	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089248:ENSG00000137818	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000089505:ENSG00000217555	85%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000089505:ENSG00000217555	85%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000090061:ENSG00000205476	85%	100GB	positive	JAFFAL	read_through	8	1	True_Recall
ENSG00000090061:ENSG00000205476	90%	100GB	positive	CTAT-LR-Fusion	read_through	27	2	True_Recall
ENSG00000090061:ENSG00000205476	90%	100GB	positive	JAFFAL	read_through	9	2	True_Recall
ENSG00000090061:ENSG00000205476	90%	10GB	positive	CTAT-LR-Fusion	read_through	6	1	True_Recall
ENSG00000090061:ENSG00000205476	95%	100GB	positive	CTAT-LR-Fusion	read_through	21	2	True_Recall
ENSG00000090061:ENSG00000205476	95%	100GB	positive	JAFFAL	read_through	2	2	True_Recall
ENSG00000090273:ENSG00000198804	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000090273:ENSG00000204311	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000090273:ENSG00000204311	85%	10GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000090382:ENSG00000210082	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000090565:ENSG00000167207	85%	100GB	positive	FusionSeeker	intra_chromosome	19	2	True_Recall
ENSG00000090565:ENSG00000167207	85%	100GB	positive	Genion	intra_chromosome	15	2	True_Recall
ENSG00000090565:ENSG00000167207	90%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	15	3	True_Recall
ENSG00000090565:ENSG00000167207	90%	100GB	positive	FusionSeeker	intra_chromosome	46	3	True_Recall
ENSG00000090565:ENSG00000167207	90%	100GB	positive	Genion	intra_chromosome	38	3	True_Recall
ENSG00000090565:ENSG00000167207	90%	10GB	positive	FusionSeeker	intra_chromosome	4	2	True_Recall
ENSG00000090565:ENSG00000167207	90%	10GB	positive	GFSeeker	intra_chromosome	4	2	True_Recall
ENSG00000090565:ENSG00000167207	95%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	18	3	True_Recall
ENSG00000090565:ENSG00000167207	95%	100GB	positive	FusionSeeker	intra_chromosome	25	3	True_Recall
ENSG00000090565:ENSG00000167207	95%	100GB	positive	Genion	intra_chromosome	17	3	True_Recall
ENSG00000090565:ENSG00000167207	95%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	3	2	True_Recall
ENSG00000090565:ENSG00000167207	95%	10GB	positive	FusionSeeker	intra_chromosome	3	2	True_Recall
ENSG00000090612:ENSG00000256223	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000090861:ENSG00000223496	85%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000091164:ENSG00000091157	85%	100GB	negative	FusionSeeker	false_fusion	23	1	False_Call
ENSG00000091164:ENSG00000091157	85%	100GB	positive	FusionSeeker	false_fusion	23	1	False_Call
ENSG00000091164:ENSG00000091157	85%	10GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091164:ENSG00000091157	90%	100GB	negative	FusionSeeker	false_fusion	35	1	False_Call
ENSG00000091164:ENSG00000091157	90%	100GB	positive	FusionSeeker	false_fusion	38	1	False_Call
ENSG00000091164:ENSG00000091157	90%	10GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000091164:ENSG00000091157	90%	10GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000091164:ENSG00000091157	95%	100GB	negative	FusionSeeker	false_fusion	47	1	False_Call
ENSG00000091164:ENSG00000091157	95%	100GB	positive	FusionSeeker	false_fusion	48	1	False_Call
ENSG00000091164:ENSG00000091157	95%	10GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000091164:ENSG00000091157	95%	10GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000091513:ENSG00000008083	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000081051	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000081051	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000082068	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000087086	95%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000087086	95%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000089157	85%	10GB	negative	GFSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000128272	90%	100GB	positive	LongGF	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000156482	85%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000156482	85%	100GB	positive	LongGF	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000156508	85%	100GB	negative	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000156508	85%	100GB	negative	LongGF	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000156508	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000158623	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000091513:ENSG00000158623	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000163631	85%	100GB	negative	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000163631	85%	100GB	negative	LongGF	false_fusion	2	2	False_Call
ENSG00000091513:ENSG00000163631	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000163631	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000167996	95%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000170889	95%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000177058	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000091513:ENSG00000177600	90%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
