read_supp	control	fusion.gene.id	fusionType	depth	Sequence_Identity	Algorithm
4	positive	ENSG00000249859:ENSG00000253503	intra_chromosome	10GB	95%	JAFFAL
4	positive	ENSG00000249859:ENSG00000253503	intra_chromosome	10GB	90%	JAFFAL
4	positive	ENSG00000135241:ENSG00000225612	intra_chromosome	10GB	95%	JAFFAL
4	positive	ENSG00000135241:ENSG00000225612	intra_chromosome	100GB	85%	JAFFAL
4	positive	ENSG00000162302:ENSG00000137707	truncated_tri_fusion	10GB	85%	JAFFAL
4	positive	ENSG00000147434:ENSG00000164953	intra_chromosome	10GB	90%	JAFFAL
4	positive	ENSG00000196433:ENSG00000086758	intra_chromosome	100GB	85%	JAFFAL
4	positive	ENSG00000167588:ENSG00000110887	intra_chromosome	100GB	95%	JAFFAL
4	positive	ENSG00000221886:ENSG00000174695	intra_chromosome	10GB	90%	JAFFAL
4	positive	ENSG00000221886:ENSG00000174695	intra_chromosome	10GB	95%	JAFFAL
4	positive	ENSG00000186487:ENSG00000138380	intra_chromosome	10GB	90%	JAFFAL
4	positive	ENSG00000258938:ENSG00000168675	false_fusion	100GB	85%	JAFFAL
4	positive	ENSG00000236951:ENSG00000124333	false_fusion	100GB	85%	JAFFAL
4	positive	ENSG00000034053:ENSG00000077782	truncated_tri_fusion	100GB	85%	JAFFAL
4	positive	ENSG00000168675:ENSG00000258938	false_fusion	100GB	85%	JAFFAL
4	positive	ENSG00000146556:ENSG00000141499	hybrid	100GB	85%	JAFFAL
4	positive	ENSG00000291134:ENSG00000141499	hybrid	100GB	85%	JAFFAL
4	positive	ENSG00000255872:ENSG00000168591	false_fusion	100GB	85%	JAFFAL
4	positive	ENSG00000100767:ENSG00000285219	false_fusion	10GB	85%	JAFFAL
4	positive	ENSG00000011275:ENSG00000165383	truncated_tri_fusion	10GB	85%	JAFFAL
4	positive	ENSG00000142627:ENSG00000176746	truncated_tri_fusion	10GB	85%	JAFFAL
4	positive	ENSG00000157916:ENSG00000205835	hybrid	10GB	85%	JAFFAL
4	positive	ENSG00000081985:ENSG00000184619	truncated_tri_fusion	10GB	85%	JAFFAL
4	positive	ENSG00000168676:ENSG00000198677	truncated_tri_fusion	100GB	90%	JAFFAL
4	positive	ENSG00000277462:ENSG00000138759	false_fusion	100GB	90%	JAFFAL
4	positive	ENSG00000234255:ENSG00000251011	hybrid	100GB	90%	JAFFAL
4	positive	ENSG00000105819:ENSG00000214097	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000241577:ENSG00000247572	false_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000168675:ENSG00000102898	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000132170:ENSG00000181786	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000106819:ENSG00000124787	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000273373:ENSG00000144815	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000254979:ENSG00000140987	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000225676:ENSG00000136861	hybrid	10GB	90%	JAFFAL
4	positive	ENSG00000137251:ENSG00000268416	truncated_tri_fusion	10GB	90%	JAFFAL
4	positive	ENSG00000290732:ENSG00000186088	false_fusion	100GB	95%	JAFFAL
4	positive	ENSG00000183696:ENSG00000260983	false_fusion	100GB	95%	JAFFAL
4	positive	ENSG00000119314:ENSG00000215374	false_fusion	100GB	95%	JAFFAL
4	positive	ENSG00000082805:ENSG00000166747	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000144815:ENSG00000171735	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000109736:ENSG00000109113	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000204659:ENSG00000228274	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000228570:ENSG00000167258	hybrid	10GB	95%	JAFFAL
4	positive	ENSG00000256339:ENSG00000149564	hybrid	10GB	95%	JAFFAL
4	positive	ENSG00000187951:ENSG00000147041	false_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000137860:ENSG00000036672	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000198551:ENSG00000170144	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000114786:ENSG00000260995	truncated_tri_fusion	10GB	95%	JAFFAL
4	positive	ENSG00000148308:ENSG00000260840	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000233593:ENSG00000285532	read_through	100GB	85%	JAFFAL
3	positive	ENSG00000160766:ENSG00000177628	false_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000291137:ENSG00000177628	false_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000114638:ENSG00000121578	read_through	10GB	90%	JAFFAL
3	positive	ENSG00000095303:ENSG00000233616	read_through	10GB	90%	JAFFAL
3	positive	ENSG00000139151:ENSG00000255648	read_through	100GB	90%	JAFFAL
3	positive	ENSG00000165060:ENSG00000285130	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000236494:ENSG00000233219	read_through	10GB	95%	JAFFAL
3	positive	ENSG00000188321:ENSG00000276043	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000178997:ENSG00000261064	intra_chromosome	100GB	95%	JAFFAL
3	positive	ENSG00000178997:ENSG00000289083	intra_chromosome	100GB	95%	JAFFAL
3	positive	ENSG00000178997:ENSG00000261064	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000178997:ENSG00000289083	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000159256:ENSG00000224924	intra_chromosome	10GB	90%	JAFFAL
3	positive	ENSG00000159256:ENSG00000224924	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000213983:ENSG00000126777	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000213983:ENSG00000126777	intra_chromosome	10GB	90%	JAFFAL
3	positive	ENSG00000136014:ENSG00000135517	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000146282:ENSG00000153291	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000249859:ENSG00000253503	intra_chromosome	100GB	85%	JAFFAL
3	positive	ENSG00000135241:ENSG00000225612	intra_chromosome	10GB	90%	JAFFAL
3	positive	ENSG00000162302:ENSG00000137707	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000134802:ENSG00000246273	intra_chromosome	10GB	90%	JAFFAL
3	positive	ENSG00000134802:ENSG00000246273	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000260737:ENSG00000197302	intra_chromosome	1GB	95%	JAFFAL
3	positive	ENSG00000147434:ENSG00000164953	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000272274:ENSG00000236581	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000272274:ENSG00000236581	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000291178:ENSG00000136235	intra_chromosome	100GB	95%	JAFFAL
3	positive	ENSG00000095261:ENSG00000281649	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000278249:ENSG00000011009	false_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000227083:ENSG00000235262	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000113648:ENSG00000079215	hybrid	10GB	95%	JAFFAL
3	positive	ENSG00000132915:ENSG00000168621	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000168556:ENSG00000063978	intra_chromosome	10GB	85%	JAFFAL
3	positive	ENSG00000168556:ENSG00000063978	intra_chromosome	10GB	95%	JAFFAL
3	positive	ENSG00000132003:ENSG00000078699	truncated_tri_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000128510:ENSG00000163930	truncated_tri_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000188199:ENSG00000167258	false_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000151812:ENSG00000283352	false_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000290689:ENSG00000160957	false_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000138698:ENSG00000198246	truncated_tri_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000147573:ENSG00000049759	truncated_tri_fusion	100GB	85%	JAFFAL
3	positive	ENSG00000145734:ENSG00000183476	truncated_tri_fusion	10GB	85%	JAFFAL
3	positive	ENSG00000273373:ENSG00000144815	truncated_tri_fusion	10GB	85%	JAFFAL
3	positive	ENSG00000138759:ENSG00000104490	truncated_tri_fusion	10GB	85%	JAFFAL
3	positive	ENSG00000145907:ENSG00000082805	truncated_tri_fusion	10GB	85%	JAFFAL
3	positive	ENSG00000102312:ENSG00000221910	truncated_tri_fusion	10GB	85%	JAFFAL
3	positive	ENSG00000277757:ENSG00000214078	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000105372:ENSG00000214078	truncated_tri_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000196136:ENSG00000081051	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000146556:ENSG00000141499	hybrid	100GB	90%	JAFFAL
3	positive	ENSG00000291134:ENSG00000141499	hybrid	100GB	90%	JAFFAL
3	positive	ENSG00000121988:ENSG00000082805	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000197462:ENSG00000141576	truncated_tri_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000010671:ENSG00000153684	false_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000268066:ENSG00000142627	truncated_tri_fusion	100GB	90%	JAFFAL
3	positive	ENSG00000204659:ENSG00000228274	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000114786:ENSG00000260995	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000124523:ENSG00000124486	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000148604:ENSG00000100811	hybrid	10GB	90%	JAFFAL
3	positive	ENSG00000167257:ENSG00000081692	hybrid	10GB	90%	JAFFAL
3	positive	ENSG00000036672:ENSG00000261821	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000142627:ENSG00000176746	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000143198:ENSG00000167881	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000175334:ENSG00000066322	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000256339:ENSG00000149564	hybrid	10GB	90%	JAFFAL
3	positive	ENSG00000284770:ENSG00000198551	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000285053:ENSG00000198551	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000258177:ENSG00000124523	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000123191:ENSG00000181927	false_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000009830:ENSG00000087258	hybrid	10GB	90%	JAFFAL
3	positive	ENSG00000187951:ENSG00000147041	false_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000243789:ENSG00000125462	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000096070:ENSG00000104218	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000188186:ENSG00000284776	hybrid	10GB	90%	JAFFAL
3	positive	ENSG00000186088:ENSG00000077380	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000260995:ENSG00000165806	truncated_tri_fusion	10GB	90%	JAFFAL
3	positive	ENSG00000079387:ENSG00000167110	false_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000278916:ENSG00000267448	truncated_tri_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000290689:ENSG00000160957	false_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000168676:ENSG00000198677	truncated_tri_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000168675:ENSG00000258938	false_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000221886:ENSG00000127530	false_fusion	100GB	95%	JAFFAL
3	positive	ENSG00000068097:ENSG00000196586	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000273471:ENSG00000186088	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000171109:ENSG00000174306	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000138698:ENSG00000198246	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000145907:ENSG00000082805	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000011275:ENSG00000165383	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000241577:ENSG00000247572	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000273373:ENSG00000144815	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000156076:ENSG00000180879	hybrid	10GB	95%	JAFFAL
3	positive	ENSG00000151812:ENSG00000283352	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000102977:ENSG00000244474	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000168591:ENSG00000255872	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000136504:ENSG00000277586	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000225676:ENSG00000136861	hybrid	10GB	95%	JAFFAL
3	positive	ENSG00000132170:ENSG00000181786	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000138759:ENSG00000104490	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000072571:ENSG00000130714	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000285565:ENSG00000141499	hybrid	10GB	95%	JAFFAL
3	positive	ENSG00000137251:ENSG00000268416	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000197462:ENSG00000141576	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000106692:ENSG00000082898	hybrid	10GB	95%	JAFFAL
3	positive	ENSG00000130714:ENSG00000151694	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000260995:ENSG00000165806	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000094631:ENSG00000186409	truncated_tri_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000110881:ENSG00000103528	false_fusion	10GB	95%	JAFFAL
3	positive	ENSG00000034053:ENSG00000077782	truncated_tri_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000264569:ENSG00000169733	read_through	100GB	90%	JAFFAL
2	positive	ENSG00000223634:ENSG00000235497	read_through	100GB	85%	JAFFAL
2	positive	ENSG00000090061:ENSG00000205476	read_through	100GB	95%	JAFFAL
2	positive	ENSG00000160766:ENSG00000177628	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000291137:ENSG00000177628	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000139151:ENSG00000255648	read_through	1GB	95%	JAFFAL
2	positive	ENSG00000143669:ENSG00000206803	read_through	10GB	95%	JAFFAL
2	positive	ENSG00000285130:ENSG00000165060	false_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000081051:ENSG00000163631	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000189229:ENSG00000226258	false_fusion:Sense-Antisense	100GB	90%	JAFFAL
2	negative	ENSG00000226258:ENSG00000189229	false_fusion:Sense-Antisense	100GB	95%	JAFFAL
2	positive	ENSG00000236494:ENSG00000233219	read_through	100GB	85%	JAFFAL
2	positive	ENSG00000105339:ENSG00000022567	read_through	100GB	90%	JAFFAL
2	positive	ENSG00000254485:ENSG00000196220	false_fusion	10GB	90%	JAFFAL
2	positive	ENSG00000284686:ENSG00000260971	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000196136:ENSG00000197249	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000230417:ENSG00000282863	false_fusion	10GB	90%	JAFFAL
2	negative	ENSG00000230417:ENSG00000282863	false_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000237850:ENSG00000261480	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000237850:ENSG00000188626	false_fusion	100GB	95%	JAFFAL
2	negative	ENSG00000182568:ENSG00000131374	false_fusion	10GB	90%	JAFFAL
2	negative	ENSG00000182568:ENSG00000131374	false_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000260830:ENSG00000100461	intra_chromosome	10GB	95%	JAFFAL
2	positive	ENSG00000260830:ENSG00000100461	intra_chromosome	1GB	95%	JAFFAL
2	positive	ENSG00000260830:ENSG00000100461	intra_chromosome	100GB	90%	JAFFAL
2	negative	ENSG00000172757:ENSG00000167996	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000181927:ENSG00000166900	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000183629:ENSG00000291261	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000025708:ENSG00000227188	intra_chromosome	100GB	95%	JAFFAL
2	positive	ENSG00000142675:ENSG00000169213	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000142675:ENSG00000169213	false_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000119899:ENSG00000146223	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000119899:ENSG00000146223	intra_chromosome	10GB	95%	JAFFAL
2	negative	ENSG00000105640:ENSG00000087086	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000106829:ENSG00000228714	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000235221:ENSG00000236581	intra_chromosome	10GB	85%	JAFFAL
2	positive	ENSG00000235221:ENSG00000236581	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000048740:ENSG00000225830	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000109861:ENSG00000213619	hybrid	100GB	85%	JAFFAL
2	positive	ENSG00000141449:ENSG00000166401	intra_chromosome	100GB	95%	JAFFAL
2	positive	ENSG00000213741:ENSG00000197249	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000162302:ENSG00000137707	truncated_tri_fusion	10GB	90%	JAFFAL
2	positive	ENSG00000134802:ENSG00000246273	intra_chromosome	1GB	90%	JAFFAL
2	positive	ENSG00000260737:ENSG00000197302	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000101158:ENSG00000101266	intra_chromosome	10GB	85%	JAFFAL
2	positive	ENSG00000101158:ENSG00000101266	intra_chromosome	10GB	95%	JAFFAL
2	positive	ENSG00000167588:ENSG00000110887	intra_chromosome	100GB	90%	JAFFAL
2	positive	ENSG00000169231:ENSG00000117151	false_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000117151:ENSG00000169231	false_fusion	10GB	90%	JAFFAL
2	positive	ENSG00000117151:ENSG00000169231	false_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000272274:ENSG00000236581	intra_chromosome	10GB	90%	JAFFAL
2	negative	ENSG00000163631:ENSG00000171557	false_fusion	100GB	95%	JAFFAL
2	positive	ENSG00000095261:ENSG00000281649	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000291178:ENSG00000157954	intra_chromosome	100GB	95%	JAFFAL
2	positive	ENSG00000289039:ENSG00000095794	intra_chromosome	10GB	85%	JAFFAL
2	positive	ENSG00000289039:ENSG00000095794	intra_chromosome	10GB	90%	JAFFAL
2	positive	ENSG00000132915:ENSG00000168621	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000130396:ENSG00000096070	truncated_tri_fusion	10GB	95%	JAFFAL
2	positive	ENSG00000117758:ENSG00000159176	intra_chromosome	10GB	95%	JAFFAL
2	negative	ENSG00000172757:ENSG00000204628	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000197249:ENSG00000204628	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000125835:ENSG00000163631	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000163631:ENSG00000145192	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000163631:ENSG00000091513	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000163631:ENSG00000105193	false_fusion	100GB	85%	JAFFAL
2	negative	ENSG00000156508:ENSG00000181019	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000140987:ENSG00000160752	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000151694:ENSG00000185798	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000228570:ENSG00000167258	hybrid	100GB	85%	JAFFAL
2	positive	ENSG00000148604:ENSG00000100811	hybrid	100GB	85%	JAFFAL
2	positive	ENSG00000110002:ENSG00000237250	hybrid	100GB	85%	JAFFAL
2	positive	ENSG00000181927:ENSG00000123191	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000254979:ENSG00000140987	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000175334:ENSG00000066322	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000168675:ENSG00000154240	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000196549:ENSG00000162302	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000145192:ENSG00000156508	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000114302:ENSG00000114374	hybrid	100GB	85%	JAFFAL
2	positive	ENSG00000138759:ENSG00000277462	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000156508:ENSG00000163631	false_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000164756:ENSG00000081985	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000094631:ENSG00000186409	truncated_tri_fusion	100GB	85%	JAFFAL
2	positive	ENSG00000108094:ENSG00000085788	hybrid	10GB	85%	JAFFAL
2	positive	ENSG00000241577:ENSG00000247572	false_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000119720:ENSG00000245910	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000143198:ENSG00000167881	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000187720:ENSG00000003393	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000185442:ENSG00000128510	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000168676:ENSG00000198677	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000168958:ENSG00000168621	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000077684:ENSG00000223768	hybrid	10GB	85%	JAFFAL
2	positive	ENSG00000072571:ENSG00000130714	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000204659:ENSG00000228274	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000124523:ENSG00000124486	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000137251:ENSG00000268416	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000105819:ENSG00000214097	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000130714:ENSG00000151694	truncated_tri_fusion	10GB	85%	JAFFAL
2	positive	ENSG00000260995:ENSG00000165806	truncated_tri_fusion	10GB	85%	JAFFAL
2	negative	ENSG00000167996:ENSG00000147257	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000254951:ENSG00000176124	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000089157:ENSG00000181163	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000196136:ENSG00000163631	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000115268:ENSG00000204628	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000226383:ENSG00000189229	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000144867:ENSG00000254772	false_fusion	100GB	90%	JAFFAL
2	negative	ENSG00000204628:ENSG00000087086	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000089094:ENSG00000094631	truncated_tri_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000168675:ENSG00000258938	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000003393:ENSG00000145916	truncated_tri_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000244474:ENSG00000102977	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000181927:ENSG00000287285	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000180287:ENSG00000283930	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000278916:ENSG00000267448	truncated_tri_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000290689:ENSG00000160957	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000102977:ENSG00000244474	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000260983:ENSG00000173113	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000168675:ENSG00000154240	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000087086:ENSG00000156508	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000087086:ENSG00000163631	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000290732:ENSG00000186088	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000151694:ENSG00000185798	truncated_tri_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000144713:ENSG00000087086	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000091513:ENSG00000177600	false_fusion	100GB	90%	JAFFAL
2	positive	ENSG00000204628:ENSG00000156508	false_fusion	100GB	90%	JAFFAL
