Source	supporting reads information	fusion.gene.id	support num	rank class	recall_category	control	depth	Sequence_Identity	fusionType
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q85	346dd01c-e0e4-08ad-29d5-e1fa1aaf8d4d;3ef2a141-df46-564c-fbe6-6c43904d8b30	ENSG00000198677:ENSG00000168676	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	85%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q85	0f956045-7027-70c8-169d-b6fa8e1323f5;b24aabd9-700b-861b-59ab-38041dcc0f80	ENSG00000100075:ENSG00000100034	2	flag = 5: High Confidence Fusion	True_Recall	positive	1GB	85%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q90	37bdb28a-93f1-6745-d84a-dfcafbddcf2f;73da3696-8470-7263-3385-c42e2d2f2109	ENSG00000269242:ENSG00000147403	2	flag = 3: Low Confidence Fusion	False_Call	positive	1GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q90	1b8674d6-962b-4ee9-e2db-a2a93f0b4adf;0af35a38-c1ed-c765-67fc-a29e468793f0	ENSG00000011275:ENSG00000165383	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q90	29d159c2-df40-dc59-0279-ecd18eb74e32;443f5e86-4d4a-7483-5932-76b2fe88866b	ENSG00000170634:ENSG00000143630	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	1GB	90%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q90	cdacce47-9b4c-44d9-dbfa-7c707bfe710b;83e64006-0fdc-a03f-2e51-4876ee0ecbcd	ENSG00000170954:ENSG00000183137	2	flag = 4: Medium Confidence Fusion	True_Recall	positive	1GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q95	0b97b203-dd54-7ff8-c8b0-809cd7bcd450;e705d459-025a-805d-9ffc-7dee9a56063e	ENSG00000136444:ENSG00000020256	2	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	1GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q95	1ee65ec4-aaee-dde9-dd8e-7fcd79c6a596;7a98162c-85cd-67c5-9c54-7d0184e6cff0	ENSG00000118412:ENSG00000177058	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q95	5226d1b2-5696-2dbd-e17e-8d8dc7bf7d07;13821240-66f0-31ff-594b-8a481bfa2bc0	ENSG00000140987:ENSG00000134802	2	flag = 3: Low Confidence Fusion	False_Call	positive	1GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_1GB_nanopore2023_Q95	ab2a7cd9-e101-c094-56e7-ae279b201821;982f4c35-f6c6-8d2e-410a-dc1a77e9a735	ENSG00000213619:ENSG00000109861	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	1GB	95%	reverse_order: hybrid
